CareerCluster,CareerRole,RequiredSkills,EducationLevelRequired,AvgSalaryRange,JobOutlook,GrowthPath,LearningResources,EntranceExams,FieldforAdmission,OnlineResourcesLinks,FreeCertifications,SkillsList,SkillsText,SalaryMidpoint,EducationEnc,OutlookEnc,ClusterEnc,SkillsCount
Education,Librarian,Communication; Leadership; Teaching; Subject Knowledge; Library Science; Information Management,Post-graduation,13-30 LPA,Low,Assistant Librarian > Librarian > Senior Librarian > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Library Science Tests; Information Management,M.Lib; MLIS; Library Science,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'library science', 'information management']",Communication; Leadership; Teaching; Subject Knowledge; Library Science; Information Management,21.5,4,1,4,6
Education,Research Associate,Communication; Leadership; Teaching; Subject Knowledge; Research; Data Analysis,Post-graduation,13-30 LPA,High,Research Assistant > Research Associate > Senior Research Associate > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Research Portfolio; Data Analysis Tests,M.Ed; MA; MSc; Research Methods,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'research', 'data analysis']",Communication; Leadership; Teaching; Subject Knowledge; Research; Data Analysis,21.5,4,0,4,6
Education,Educational Psychologist,Communication; Leadership; Teaching; Subject Knowledge; Psychology; Student Assessment,Post-graduation,13-30 LPA,High,Psychology Assistant > Educational Psychologist > Senior Educational Psychologist > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Psychology Tests; Educational Assessment,MA Psychology; M.Phil Educational Psychology,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'psychology', 'student assessment']",Communication; Leadership; Teaching; Subject Knowledge; Psychology; Student Assessment,21.5,4,0,4,6
Education,Special Education Teacher,Communication; Leadership; Teaching; Subject Knowledge; Special Education; Individual Education Plans,Post-graduation,13-30 LPA,High,Special Education Assistant > Special Education Teacher > Senior Special Education Teacher > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Special Education Tests; Teaching Assessment,M.Ed Special Education; B.Ed Special Education,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'special education', 'individual education plans']",Communication; Leadership; Teaching; Subject Knowledge; Special Education; Individual Education Plans,21.5,4,0,4,6
Education,Online Course Creator,Communication; Leadership; Teaching; Subject Knowledge; Content Creation; Digital Marketing,Graduation,6-15 LPA,Very High,Content Assistant > Online Course Creator > Senior Online Course Creator > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Course Portfolio; Content Creation Tests,Subject Graduate; Teaching Experience,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'content creation', 'digital marketing']",Communication; Leadership; Teaching; Subject Knowledge; Content Creation; Digital Marketing,10.5,2,3,4,6
Education,Corporate Trainer,Communication; Leadership; Teaching; Subject Knowledge; Corporate Training; Skill Development,Graduation,6-15 LPA,High,Training Assistant > Corporate Trainer > Senior Corporate Trainer > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Training Assessment; Presentation Skills,Subject Graduate; Corporate Training Certification,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'corporate training', 'skill development']",Communication; Leadership; Teaching; Subject Knowledge; Corporate Training; Skill Development,10.5,2,0,4,6
Education,Language Instructor,Communication; Leadership; Teaching; Subject Knowledge; Language Skills; Cultural Awareness,Graduation,6-15 LPA,Medium,Language Assistant > Language Instructor > Senior Language Instructor > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Language Proficiency Tests; Teaching Assessment,Language Graduate; TESOL; Language Certification,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'language skills', 'cultural awareness']",Communication; Leadership; Teaching; Subject Knowledge; Language Skills; Cultural Awareness,10.5,2,2,4,6
Education,Tutor,Communication; Leadership; Teaching; Subject Knowledge; Individual Instruction; Student Support,Graduation,6-15 LPA,High,Assistant Tutor > Tutor > Senior Tutor > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Subject Tests; Teaching Skills,Subject Graduate; Tutoring Experience,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'individual instruction', 'student support']",Communication; Leadership; Teaching; Subject Knowledge; Individual Instruction; Student Support,10.5,2,0,4,6
Education,Education Technology Specialist,Communication; Leadership; Teaching; Subject Knowledge; Educational Technology; Digital Tools,Post-graduation,13-30 LPA,Very High,EdTech Assistant > Education Technology Specialist > Senior Education Technology Specialist > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Technology Portfolio; EdTech Assessment,M.Ed; Educational Technology; Computer Science,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'educational technology', 'digital tools']",Communication; Leadership; Teaching; Subject Knowledge; Educational Technology; Digital Tools,21.5,4,3,4,6
Education,School Counselor,Communication; Leadership; Teaching; Subject Knowledge; Counseling; Student Support,Post-graduation,13-30 LPA,Medium,Counseling Assistant > School Counselor > Senior School Counselor > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Counseling Tests; Student Assessment,M.Ed; MA Psychology; School Counseling,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'counseling', 'student support']",Communication; Leadership; Teaching; Subject Knowledge; Counseling; Student Support,21.5,4,2,4,6
Education,Adult Education Instructor,Communication; Leadership; Teaching; Subject Knowledge; Adult Learning; Skill Development,Graduation,6-15 LPA,Medium,Adult Ed Assistant > Adult Education Instructor > Senior Adult Education Instructor > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Adult Education Tests; Teaching Assessment,Subject Graduate; Adult Education Certification,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'adult learning', 'skill development']",Communication; Leadership; Teaching; Subject Knowledge; Adult Learning; Skill Development,10.5,2,2,4,6
Education,Distance Learning Coordinator,Communication; Leadership; Teaching; Subject Knowledge; Distance Learning; Technology Coordination,Post-graduation,13-30 LPA,High,Distance Learning Assistant > Distance Learning Coordinator > Senior Distance Learning Coordinator > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Distance Learning Portfolio; Technology Tests,M.Ed; Educational Technology; Distance Education,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'distance learning', 'technology coordination']",Communication; Leadership; Teaching; Subject Knowledge; Distance Learning; Technology Coordination,21.5,4,0,4,6
Education,Educational Content Writer,Communication; Leadership; Teaching; Subject Knowledge; Content Writing; Educational Material,Graduation,6-15 LPA,High,Content Assistant > Educational Content Writer > Senior Educational Content Writer > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Writing Portfolio; Content Tests,Subject Graduate; Content Writing Experience,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'content writing', 'educational material']",Communication; Leadership; Teaching; Subject Knowledge; Content Writing; Educational Material,10.5,2,0,4,6
Education,Assessment Specialist,Communication; Leadership; Teaching; Subject Knowledge; Educational Assessment; Psychometrics,Post-graduation,13-30 LPA,Medium,Assessment Assistant > Assessment Specialist > Senior Assessment Specialist > Lead > Manager,Online Tutorials; Industry Publications; Professional Forums; Certification Courses; Skill Workshops,Assessment Portfolio; Psychometric Tests,M.Ed; MA Psychology; Educational Measurement,https://skillshare.com; https://udemy.com; https://coursera.org; https://edx.org; https://youtube.com/education,Adobe Creative Suite; Canva Design; Google Workspace; Microsoft Office; Coursera Creative Writing,"['communication', 'leadership', 'teaching', 'subject knowledge', 'educational assessment', 'psychometrics']",Communication; Leadership; Teaching; Subject Knowledge; Educational Assessment; Psychometrics,21.5,4,2,4,6
